"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000080845",2199.97713205505,-0.21565243575373,0.0755222630367437,-2.85548164319188,0.00429716069003994,0.0339845945956422
"ENSG00000080854",0.499388978643858,-1.19126220175759,3.48084536685974,-0.342233588742351,0.732175109527125,NA
"ENSG00000080910",0,NA,NA,NA,NA,NA
"ENSG00000080947",141.595172426298,-0.68662768038774,0.256314887084606,-2.67884432386127,0.0073876732100211,0.0509500504397858
"ENSG00000080986",46.4906423810913,0.275021175841268,0.379207391795526,0.725252676481483,0.468297032073479,0.748375915453503
"ENSG00000081014",506.920273269835,-0.0257756645645127,0.146306467805536,-0.176175837959349,0.86015580239278,0.960055439907972
"ENSG00000081019",362.856455505662,0.0447041347363352,0.138099959009411,0.323708530089346,0.746158712231833,0.915024589147758
"ENSG00000081026",305.829911620671,-0.28887689572483,0.12798372067779,-2.25713781561408,0.0239994645875585,0.120634547354323
"ENSG00000081041",2.09602981313915,-1.10933484026045,1.40826827780387,-0.787729765517694,0.4308547909284,NA
"ENSG00000081051",4.08683461146461,-0.807467991299409,0.971575144703061,-0.831091651223943,0.40592185575632,NA
"ENSG00000081052",209.421196170264,2.00670714846108,0.426440094762364,4.70571874715329,2.5297308445615e-06,6.4005505885225e-05
"ENSG00000081059",62.0315513451052,-0.284234934419654,0.36022175002503,-0.78905544820629,0.43007959949416,0.720605767710924
"ENSG00000081087",1173.83719698858,0.425052355476789,0.141918714106291,2.99504091587557,0.00274408029770289,0.0238773960424837
"ENSG00000081138",5.04138018678611,-0.188588851678686,0.820847806372267,-0.229748864789142,0.818286921766377,NA
"ENSG00000081148",9.54388988820062,-0.439684479902313,0.565362415868909,-0.777703765869472,0.436743671601481,NA
"ENSG00000081154",2747.0040532987,-0.129126219382893,0.0914323627075525,-1.41225946217648,0.157873577858557,0.418664916243714
"ENSG00000081177",455.292327265942,0.151652772690278,0.205522597333159,0.737888556577765,0.460582173413511,0.742708370565121
"ENSG00000081181",15.6328992728955,0.380507347994012,0.525555634765678,0.724009643933632,0.469059814422466,0.748832650105566
"ENSG00000081189",134.85367413722,-0.521934301501307,0.197630374598085,-2.6409619602389,0.00826710009764779,0.0559201567569789
"ENSG00000081237",9.47057655176226,-0.0150390097582488,0.528746017831331,-0.0284427858576255,0.977308999812413,NA
"ENSG00000081248",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000081277",0.302100607536886,0.695546456598816,3.52545350230414,0.197292761383529,0.843598443602933,NA
"ENSG00000081307",853.846919552525,-0.309701078643549,0.137966235660445,-2.24475993826321,0.0247835478829858,0.123428751294909
"ENSG00000081320",1481.81724383369,0.989786867363061,0.309568331915654,3.19731304955553,0.0013871429519292,0.0136861759003047
"ENSG00000081377",2348.27227486534,0.815778487829572,0.159847657028527,5.10347478964915,3.33472954582449e-07,1.06325218887393e-05
"ENSG00000081386",296.301682826582,-0.24328181557567,0.178491196008395,-1.3629905620904,0.17288548507955,0.440873997563526
"ENSG00000081479",5.16019586793665,-1.3771011013577,0.884778581439091,-1.55643584761947,0.119604486472435,NA
"ENSG00000081665",166.455243013028,-0.578595113022376,0.346783778347183,-1.6684607214906,0.0952243029577112,0.307696195497021
"ENSG00000081692",268.305546995704,-0.412840856386188,0.151755631063284,-2.72043187783936,0.00651967037287601,0.0462850235687939
"ENSG00000081721",219.934649841937,-0.308044019446776,0.159485538473224,-1.93148559045367,0.0534230295928921,0.209826707257352
"ENSG00000081760",389.558786620711,-0.0935997362078657,0.150086535707546,-0.623638461415696,0.532865045782992,0.790451843268407
"ENSG00000081791",1024.7325842244,-0.120699801439886,0.10343809240411,-1.16687961499076,0.243258989272115,0.536423615685232
"ENSG00000081800",0.195812391952255,0.173365714697881,3.5338115409304,0.0490591285612917,0.960872174846211,NA
"ENSG00000081803",1192.419779887,1.50043449310394,0.72579087314997,2.06730967364191,0.0387049833072468,0.167913770320324
"ENSG00000081818",18.9326914932978,0.206080236493077,0.654864252798145,0.314691534333298,0.752995872557378,0.917762955889385
"ENSG00000081842",7.27864639653279,0.535088283037402,0.734594571827513,0.728413064237894,0.466360768412467,NA
"ENSG00000081853",350.548374256777,-0.120746887158843,0.442173321539295,-0.273075921311803,0.78479485554519,0.930163558067011
"ENSG00000081870",241.256334644888,0.323561427452154,0.124041920616075,2.60848450140993,0.00909441299737682,0.0599107807069473
"ENSG00000081913",241.103696108221,-0.0873283254281367,0.331811584575696,-0.263186487415163,0.79240684525762,0.933262167258748
"ENSG00000081923",1528.10644935914,0.132088522440369,0.172389618981691,0.766220861909313,0.44354489724355,0.730638184550093
"ENSG00000081985",3.26850329873914,1.36169440532654,1.14359157238953,1.19071741887822,0.233764537369519,NA
"ENSG00000082014",837.293340286953,0.0953069578700563,0.104997376155441,0.907707995759445,0.36403251837939,0.665372011930469
"ENSG00000082068",613.447816604208,0.105935152581816,0.142080023984398,0.745602017870218,0.455907863597141,0.73902650050077
"ENSG00000082074",5.79462353516396,-0.335210251157907,0.846345839581097,-0.396067701264794,0.692055084735481,NA
"ENSG00000082126",23.4289536507568,1.18036710363914,0.471583870113879,2.50298447093644,0.012315094744657,0.0755504844337833
"ENSG00000082146",1109.00297731267,0.921631697119128,0.181307773100642,5.08324426116877,3.71042045068277e-07,1.16103962242956e-05
"ENSG00000082153",5780.26388953841,0.252838155565287,0.105819151375659,2.38934212076328,0.0168785765528804,0.0953407244002973
"ENSG00000082175",9.5359680340532,0.42584480062498,1.02923910583339,0.413747202386141,0.679059254219226,NA
"ENSG00000082196",23.2600806052191,-0.45602087119585,0.538292845634238,-0.847161308002427,0.396905216640277,0.695813115640352
"ENSG00000082212",492.405215088893,-0.118855580799364,0.125099693378367,-0.950086907406585,0.342068095212473,0.647173179511917
"ENSG00000082213",422.500080977892,0.0372931831168652,0.170941857251331,0.218162969073363,0.827302136538544,0.948054695662549
"ENSG00000082258",681.926966551375,0.0677522958322921,0.110093467269759,0.615407049232815,0.538285937228048,0.795216117486021
"ENSG00000082269",216.557678283596,-0.490490000661728,0.217319275684888,-2.25700181963121,0.0240079610671948,0.120637216444149
"ENSG00000082293",5.87421159833499,-0.0287900478318684,0.727343129301407,-0.0395824840739479,0.968425992178446,NA
"ENSG00000082397",529.657216449317,-0.251183545323757,0.852293111372173,-0.294714977713896,0.768211620547223,0.922917712145003
"ENSG00000082438",832.337702273919,-0.247851698673661,0.242336021624567,-1.02276045060127,0.306421121702494,0.609982635145147
"ENSG00000082458",399.271210883853,-0.804786815829439,0.180138454429977,-4.46760142567047,7.91015102585529e-06,0.000176434811909541
"ENSG00000082482",45.6395111595416,-0.641155829526415,0.44491263122433,-1.44108255088657,0.149561362505,0.406078672488028
"ENSG00000082497",6.38246699588021,-0.22172632264877,0.796793150759946,-0.27827337927955,0.780802509638669,NA
"ENSG00000082512",447.757932486355,0.269656082907911,0.152611899844214,1.76694008254387,0.0772382633616354,0.267968561758648
"ENSG00000082515",232.350706855487,0.046158930564113,0.182558768959133,0.252844225600832,0.80038859069862,0.936473003267228
"ENSG00000082516",458.837904621322,0.194400754100243,0.129143156182418,1.50531208812682,0.132243858820173,0.375554705012472
"ENSG00000082556",0.664427514387008,-1.04130917170606,2.39876884844745,-0.434101506854242,0.664214731312889,NA
"ENSG00000082641",11788.1383307631,0.200704643114746,0.132888941734187,1.51031862016185,0.130962142732974,0.373382420524897
"ENSG00000082684",0.398913415091648,-0.509131699629483,3.22205928053283,-0.158014380028814,0.874445467448805,NA
"ENSG00000082701",1465.4576361211,-0.104536106319014,0.140873435373677,-0.742056911167988,0.4580528549824,0.74037198897578
"ENSG00000082781",7148.33998805513,0.0112587846684697,0.13837406802305,0.0813648455185569,0.935151805597508,0.98262461917089
"ENSG00000082805",1045.55482794985,0.0698640548650023,0.166542596863306,0.419496610361762,0.674853231447321,0.879882184126161
"ENSG00000082898",2659.87371916415,-0.244806870243227,0.106022663994583,-2.30900508457073,0.0209432990956553,0.109703497202786
"ENSG00000082996",1080.6272575924,0.298144811835992,0.14707356389754,2.02718152695135,0.0426438516437651,0.179400314762451
"ENSG00000083067",16.0950308767673,-0.482872301131739,0.570447387954319,-0.846479993296783,0.397285030145655,0.696112311791946
"ENSG00000083093",210.113274564615,-0.213064322829762,0.156059780449262,-1.36527375737936,0.172167023850504,0.440101776849034
"ENSG00000083097",528.377676521474,-0.541133525033125,0.146400939188811,-3.69624353526334,0.000218813084811755,0.00302601742227054
"ENSG00000083099",564.983238285309,-0.265044671568186,0.155601590768266,-1.7033545110918,0.0885017450612964,0.29274682399023
"ENSG00000083123",345.917542747282,0.462771731025241,0.214000528414344,2.16247938476689,0.03058124442865,0.143511462246456
"ENSG00000083168",1306.1416180837,-0.362805837606342,0.127773295005564,-2.83944964861822,0.00451914265310172,0.0352795956088792
"ENSG00000083223",1508.80625959994,1.14098185134797,0.200568291738299,5.68874492303459,1.27976461586279e-08,5.85559973028458e-07
"ENSG00000083290",1549.36124054848,1.22116050755922,0.193110955673868,6.32362106695569,2.55503845099691e-10,1.62588476219951e-08
"ENSG00000083307",0.515451412692724,-1.42678444169286,3.04048003593636,-0.469262887711565,0.638881739105514,NA
"ENSG00000083312",4761.23691943793,-0.0146384254162765,0.155867605643943,-0.0939157649583447,0.925176070563334,0.979848296697805
"ENSG00000083444",6342.9689315715,-0.0879777350592753,0.126241865789098,-0.696898247735445,0.485866474455222,0.760248760783587
"ENSG00000083454",13.0699277826898,0.869103220091722,0.533103718925574,1.63027041312585,0.103044357851838,0.323575948510487
"ENSG00000083457",257.623658947337,0.331484237351559,0.170176083837017,1.94788967919271,0.0514281649975249,0.204323074209736
"ENSG00000083520",1120.74652794767,0.318243685308584,0.106705018738225,2.98246220348189,0.00285939952502179,0.0246831242752866
"ENSG00000083535",336.242269844205,0.125443731089098,0.1656380157242,0.757336596557472,0.448848230955239,0.733787398296319
"ENSG00000083544",267.275956519536,-0.215862050943074,0.159202777475854,-1.35589374988017,0.175132976428325,0.44421184525322
"ENSG00000083635",123.636514915072,-0.133680071660929,0.212952652121198,-0.627745512109647,0.530170665663104,0.788823531925309
"ENSG00000083642",883.088206476451,-0.185223446739755,0.107983611604476,-1.71529220024789,0.086291667871109,0.287543962576006
"ENSG00000083720",940.854950959287,0.699214253849583,0.194759538223009,3.59014125946916,0.000330498805109792,0.00425629626138418
"ENSG00000083750",479.675138516614,0.0663721423434165,0.1862066993501,0.356443364148921,0.721508559149432,0.902481593022642
"ENSG00000083782",0.819027999384327,-2.10371628115128,2.71477380359403,-0.77491401985912,0.43839046717982,NA
"ENSG00000083799",1140.7110527649,-0.237609629329891,0.0968550538040911,-2.45324967564939,0.0141572036527512,0.0836235761782047
"ENSG00000083807",99.8754181916274,0.171359957439034,0.29423992372954,0.582381735513722,0.560309581280948,0.812022702671351
"ENSG00000083812",219.454335798412,-0.192882505423931,0.172755152381789,-1.1165079753897,0.264204758259445,0.562818535921164
"ENSG00000083814",155.464049692711,-0.157761504454012,0.233146002754363,-0.676663989904324,0.498619168946476,0.769783009908466
"ENSG00000083817",98.4341995013264,-0.396750489548415,0.206968444374088,-1.91696125826458,0.05524285366782,0.215022621125452
"ENSG00000083828",53.4253383399113,-0.285147188842381,0.251193912001287,-1.13516759451129,0.256305104324623,0.553585397175757
"ENSG00000083838",205.615945893502,-0.102334602254702,0.14460842839144,-0.707666927806533,0.479152119872414,0.755597548466025
"ENSG00000083844",384.519464004604,0.221743065773566,0.18138972666329,1.222467610777,0.22153084501203,0.508885886198572
"ENSG00000083845",8336.49505922163,-0.0198068702613506,0.191135433639623,-0.103627411643074,0.917465033426369,0.977351616462148
"ENSG00000083857",8116.34972156731,-0.166736785902284,0.254941745093386,-0.654019159715124,0.513099461809789,0.779040258697605
"ENSG00000083896",590.304516390551,-0.083698469059004,0.115838632079209,-0.722543658852706,0.469960293340643,0.74895780636946
"ENSG00000083937",816.366943043647,0.0924690247069465,0.166485705339718,0.555417202445467,0.578609328867917,0.822897763705945
"ENSG00000084070",481.842937099582,-0.129020746543756,0.176197346649164,-0.732251359043769,0.464015161925615,0.745289643718175
"ENSG00000084072",533.706670520851,-0.0303250542106539,0.102600502102924,-0.295564384082967,0.76756277635098,0.922790846208946
"ENSG00000084073",1863.12863509805,0.163983161300514,0.110978565798017,1.47761110554416,0.139511900110119,0.387974242961394
"ENSG00000084090",3687.6065632505,1.22208526658252,0.174603917519149,6.99918583698725,2.57454185510854e-12,2.37903192949986e-10
"ENSG00000084092",555.51795482746,-0.130274020218278,0.141897571834851,-0.918084915292976,0.35857441155155,0.660577723263377
"ENSG00000084093",925.914774882997,0.0927671693148616,0.117073882819785,0.792381418301984,0.42813831076884,0.719103328889219
"ENSG00000084110",3.6150331769727,-0.962352391494288,1.85457585007109,-0.518907000464498,0.603825595781806,NA
"ENSG00000084112",2690.87191724659,0.119060785223483,0.212256789676991,0.560928041004803,0.574846593295977,0.820396876693137
"ENSG00000084207",3473.28971069133,-0.0618913163634577,0.139536704194814,-0.443548647078896,0.657368940423832,0.870301137206303
"ENSG00000084234",25938.5428515821,0.0779052597343185,0.151421696588375,0.514492054240394,0.606908014247365,0.841557998272927
"ENSG00000084444",264.072169653125,0.520726572451894,0.157462016709222,3.30699798805128,0.000943015693174924,0.00996648476841188
"ENSG00000084453",4.36682910656565,-0.485390396783135,0.893637333430876,-0.543162621596852,0.587017839708446,NA
"ENSG00000084463",1253.60233036844,0.108144727333895,0.131846446974187,0.820232397730577,0.412083636189772,0.707342404491728
"ENSG00000084623",2599.22924230111,-0.031614822449313,0.117414479303203,-0.269258294521523,0.787730923497507,0.931381709913696
"ENSG00000084628",3.34967919938389,-0.000696468988766774,0.917855660632705,-0.000758800123634556,0.999394565154716,NA
"ENSG00000084636",3158.4299635206,-0.528010464394753,0.238935392131385,-2.20984618345872,0.0271158392642493,0.131456269416471
"ENSG00000084652",3861.89807691666,0.429834224684594,0.114786096790384,3.74465407138579,0.000180642496711625,0.00259074868626663
"ENSG00000084674",205.321124457534,1.3159998558251,0.553043528095824,2.37955927331109,0.0173333551222291,0.0970285237380392
"ENSG00000084676",1199.03885154272,-0.00243967848194678,0.158226355337333,-0.0154189134720665,0.987697974451404,0.996203323628015
"ENSG00000084693",621.02392713687,-0.125508549165955,0.152173700203121,-0.824771619527072,0.409501262064423,0.705416598539254
"ENSG00000084710",26.0125454637684,-2.117646637249,0.513611164249243,-4.1230541402744,3.73881776393937e-05,0.000678553862817846
"ENSG00000084731",665.575914920969,-0.0269444480675099,0.141242352819719,-0.190767482483824,0.848707765996624,0.956374934227595
"ENSG00000084733",2509.88178904228,-0.161312307372283,0.132536274097198,-1.21711816988292,0.223559258452608,0.512128522243534
"ENSG00000084734",5.36399101421777,0.0415373594981912,0.802684006892708,0.0517480841047122,0.958729422963413,NA
"ENSG00000084754",4704.87853897108,0.242405190722738,0.0955999558396363,2.5356203210947,0.0112248360384285,0.070598065532392
"ENSG00000084764",313.392834137857,-0.730245866777969,0.171249422733909,-4.264223815298,2.00598294336521e-05,0.000400799626349157
"ENSG00000084774",1084.97191263746,0.213086916382628,0.144814020208801,1.4714522535552,0.141168850935267,0.39100260559887
"ENSG00000085063",10977.3523219057,0.102463772063539,0.108710376932615,0.942539019315986,0.345916743867655,0.650349148891439
"ENSG00000085117",2256.11512864058,1.23185955110804,0.270930036063372,4.54678103988402,5.44726165245736e-06,0.00012653186767863
"ENSG00000085185",446.818089693542,0.0602218413577477,0.213482204641005,0.282093027187057,0.777872179707903,0.927700934063799
"ENSG00000085224",3153.94323715972,-0.431559789321626,0.186306440393521,-2.31639758888676,0.020536570285861,0.108447125864492
"ENSG00000085231",83.7918319439046,-0.0398069351812393,0.224589835477224,-0.177242817319202,0.859317664685745,0.959785659139807
"ENSG00000085265",20.2068385808199,1.05754280906787,0.482615718729823,2.19127303157711,0.0284320404166357,0.136008607741613
"ENSG00000085274",392.841110190415,-0.207415516995581,0.149514009265786,-1.38726476544994,0.165361042955308,0.429128340568564
"ENSG00000085276",1360.25217728931,-0.135183743436012,0.112948114377315,-1.19686587227491,0.231358838045609,0.522725930281434
"ENSG00000085365",1072.70421020653,-0.107095111467008,0.112257926796511,-0.95400934725205,0.340078910945276,0.645531446338432
"ENSG00000085377",640.419377302493,0.541865087227679,0.102456282233326,5.28874438361599,1.23158860026463e-07,4.40955303806332e-06
"ENSG00000085382",328.753125688403,-0.178894777819168,0.179263189867627,-0.997944853883657,0.318306100245459,0.622674488274023
"ENSG00000085415",393.381525407679,0.715640407012389,0.168444451523128,4.24852466520175,2.1518295778855e-05,0.000426563598914606
"ENSG00000085433",560.304921855984,0.10530609990198,0.123374257986362,0.853550016192365,0.393354363530696,0.693071381184885
"ENSG00000085449",1780.69087675545,0.0321481369018332,0.105984740957742,0.303327975436117,0.761639928528939,0.920733531108093
"ENSG00000085465",49.5866685887734,0.813284526743757,0.377662427062366,2.15346952321909,0.0312817968016485,0.145593980504292
"ENSG00000085491",919.1778665903,0.235614688230951,0.104093456008483,2.26349183959988,0.0236053870879555,0.119526441807785
"ENSG00000085511",776.801959684064,-0.486076618596667,0.238595487132929,-2.03724146017003,0.0416258509554428,0.176630373040691
"ENSG00000085514",31.1067422764627,0.175020830223716,0.542430130018707,0.322660598181889,0.746952295414142,0.915406418032625
"ENSG00000085552",2.85413535138283,-3.22595170192977,1.35919078411556,-2.37343553210517,0.0176234692686296,NA
"ENSG00000085563",103.06411108277,-0.727437143116119,0.29243872029368,-2.48748572824281,0.012864961527579,0.0782175200060958
"ENSG00000085644",321.625097435159,-0.295113004577716,0.177097126367798,-1.66639070113888,0.0956356216955504,0.308634167655481
"ENSG00000085662",2472.18464114087,-0.482083505176134,0.313135506935861,-1.53953638120917,0.123673403204712,0.361799051870844
"ENSG00000085719",2763.91857697695,0.435959232442309,0.112273608089141,3.88300723439985,0.000103172497277511,0.00163789043109842
"ENSG00000085721",366.732814974185,0.2097949095665,0.136340527860301,1.5387567648371,0.123863688512047,0.361993180177379
"ENSG00000085733",9505.85924222745,0.0674523139922715,0.0641762575113929,1.05104779567891,0.293236638716514,0.596516976945816
"ENSG00000085741",5.86995494578772,-0.566452189092288,0.750980145285248,-0.754283841788028,0.450678802656708,NA
"ENSG00000085760",515.537549088798,0.094646227684804,0.0978489118932866,0.967269087141455,0.333409532976342,0.639074750804527
"ENSG00000085788",1124.98592875571,0.260804234143635,0.170059006697833,1.53361024039757,0.125125567527225,0.363530053593633
"ENSG00000085831",10.6423084820632,0.262983486277771,0.573281692981183,0.458733445525187,0.646425593347186,0.863785197652387
"ENSG00000085832",2056.24772835062,0.0832520594461488,0.141067241873761,0.590158695529396,0.555084260815754,0.808103027115751
"ENSG00000085840",9.44367330970181,-0.217758613353641,0.569977807773661,-0.38204752954191,0.70242611028105,NA
"ENSG00000085871",127.466571607141,-0.0604825957015757,0.231766753068587,-0.260963209350726,0.794120879083174,0.93355279932583
"ENSG00000085872",769.921917678168,-0.0390823542824491,0.111517367771364,-0.350459798894975,0.725993655231712,0.904580329780689
"ENSG00000085978",287.360478236654,0.336496504089907,0.152833094274906,2.20172538995146,0.0276847121168074,0.133275576925953
"ENSG00000085982",1090.60202923598,-0.247809539137243,0.0956961429080705,-2.58954573932304,0.00961026548969991,0.0626496734755235
"ENSG00000085998",1096.82723189886,0.154842811716042,0.139510084468721,1.10990407830166,0.267040362911598,0.56627363431758
"ENSG00000085999",8.39887616859174,-1.22151323143736,0.748483525210296,-1.6319841256281,0.102682830349818,NA
"ENSG00000086015",1792.84678610865,-0.324960178741354,0.112433078599685,-2.89025420978078,0.00384930413019916,0.0312086247600997
"ENSG00000086061",3639.73697208395,-0.276612399362253,0.120385720788648,-2.29771768238095,0.0215778624959606,0.111821546502141
"ENSG00000086062",3238.14445797698,-0.581662131328347,0.118862053018013,-4.89358980902171,9.90130993736714e-07,2.75653196693797e-05
"ENSG00000086065",1354.79424218667,0.042079721699417,0.117805395840199,0.357196895772901,0.720944409636188,0.902349011958393
"ENSG00000086102",1135.06485181789,-0.327348824788805,0.0966350580382894,-3.38747480918468,0.000705391946126755,0.00784373056100566
"ENSG00000086159",2.59898215181134,1.10031174670627,1.4670537795194,0.750014595284112,0.45324591442909,NA
"ENSG00000086189",493.381566681481,0.321276973455641,0.176695396393821,1.81825322001924,0.0690254391401464,0.249615634139808
"ENSG00000086200",530.315208387265,-0.13664709638938,0.151418094099778,-0.902448925947619,0.366818440992925,0.668005591972192
"ENSG00000086205",3.34556873644924,-0.502843392031377,0.978453758681029,-0.513916357896379,0.607310470336498,NA
"ENSG00000086232",2138.90049671413,0.140161415292923,0.0774435318674834,1.80985308796038,0.07031857269704,0.25272301459342
"ENSG00000086288",0,NA,NA,NA,NA,NA
"ENSG00000086289",1127.2292530388,0.13454428412953,0.323710454536643,0.415631569027066,0.677679622426823,0.881437468366045
"ENSG00000086300",2.73855729751563,-0.168411548818912,1.13606685691783,-0.148240878424898,0.882152671871505,NA
"ENSG00000086475",801.683854038646,-0.109409336207754,0.131341871578269,-0.833011855952995,0.404838042787839,0.702074840296587
"ENSG00000086504",581.708573383531,-0.151893661759579,0.138641320748951,-1.09558723863158,0.273259448861503,0.573201433934552
"ENSG00000086506",0.671243693746795,-1.58393896452496,2.34315837732064,-0.675984594065795,0.499050426417991,NA
"ENSG00000086544",966.256843033728,0.599160785738319,0.24908385874733,2.40545810054318,0.0161522040522065,0.0922069846855135
"ENSG00000086548",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000086570",15.9863092826918,-0.0692546640483864,0.45632073496023,-0.151767515132579,0.879370304454897,0.965393251517036
"ENSG00000086589",512.493911532321,-0.0775170786907774,0.129654704900038,-0.59787324147274,0.549924515672088,0.803841983385172
"ENSG00000086598",5226.28857745242,0.0527274962395682,0.114211968778396,0.461663491169429,0.644322656110936,0.863022824444338
"ENSG00000086619",133.168005773213,0.235210045820968,0.250389657362097,0.939376044118399,0.34753770807873,0.651323313838512
"ENSG00000086666",1037.77458834058,-0.0719310487112397,0.0796558266870568,-0.903023064387174,0.36651365402783,0.66781151230167
"ENSG00000086696",55.1137655308668,-0.172872508026422,0.789301278224418,-0.219019673216937,0.826634722786822,0.947701413221943
"ENSG00000086712",571.181152056215,0.0217733031081997,0.220552918119604,0.0987214465074191,0.921359440193857,0.979043623867431
"ENSG00000086717",2.92611651193201,2.39089171904678,1.19974465626664,1.99283381389398,0.0462796477458881,NA
"ENSG00000086730",36.7098964994176,0.0140385519260687,0.306580457885444,0.0457907592117771,0.963477024167119,0.990681797296204
"ENSG00000086758",8324.43552619914,-0.0151473676388975,0.083373840099948,-0.181680100385672,0.855833783648508,0.958344003945039
"ENSG00000086827",319.468310537778,-0.0697764698343402,0.106533089685967,-0.6549746190599,0.512484095478785,0.778961423728042
"ENSG00000086848",598.319753636337,0.357378724619675,0.229482766679502,1.55732271224877,0.119393885650567,0.353976091223605
"ENSG00000086967",2.3346353248304,-2.88731385384365,1.78669479337851,-1.61600843330603,0.106092489868785,NA
"ENSG00000086991",39.6818566007586,0.0379494573827968,0.44648702463058,0.0849956556166348,0.932264844528315,0.981788294203092
"ENSG00000087008",337.467931157026,-0.185980824487956,0.187383404738771,-0.992514917461501,0.320946406189254,0.626302450938829
"ENSG00000087053",727.693509627658,0.0663664254623094,0.134987685366594,0.49164799946065,0.622968204894812,0.849873389864671
"ENSG00000087074",1564.52585050168,0.0237367051594954,0.130271677265716,0.182209254211716,0.855418510754794,0.958245045266725
"ENSG00000087076",251.07386192381,-0.553474346861156,0.188257381131038,-2.93998749762649,0.00328225490448646,0.0274943310444953
"ENSG00000087077",1710.23377208096,-0.317049437300612,0.171257053271736,-1.85130732570498,0.0641253527932361,0.237367519619481
"ENSG00000087085",6.33047163242658,-0.0395677084487455,0.734887668165123,-0.0538418457170994,0.95706116979201,NA
"ENSG00000087086",187654.439105845,-0.62611754625346,0.173701657998012,-3.60455710941242,0.000312685689210177,0.00408243514059321
"ENSG00000087087",1629.47748590168,0.082592257663332,0.155735942002928,0.530335236690442,0.595879519962399,0.834782274375238
"ENSG00000087088",1473.08723616476,-0.0537645950101171,0.213250141832958,-0.252119855808733,0.800948422879045,0.936659952240706
"ENSG00000087095",206.556318788691,0.0546923276967746,0.154295779749373,0.354464184215622,0.722991040683369,0.902835713303278
"ENSG00000087111",1122.64722764221,0.17278631171558,0.144401036328567,1.19657251851314,0.231473217273877,0.522725930281434
"ENSG00000087116",4504.92532616987,0.671184323926493,0.125078796873532,5.36609194126749,8.04609382220576e-08,3.01628937963629e-06
"ENSG00000087128",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000087152",1105.85768039612,0.227949461330974,0.144588404619508,1.57654040053098,0.114901315703289,0.344931699965571
"ENSG00000087157",722.045564695354,0.152583784098989,0.143277327192689,1.06495414933156,0.286896679008453,0.589719083005295
"ENSG00000087191",1637.46843765628,0.483140185310278,0.157143506607622,3.07451574513129,0.00210844591826686,0.0193246502122157
"ENSG00000087206",440.160065053781,-0.142014658321419,0.120979020922639,-1.17387839014032,0.24044373931502,0.533165509798826
"ENSG00000087237",4.77979247854991,-0.71051627401369,0.772418482519278,-0.919859234460974,0.357646324205959,NA
"ENSG00000087245",131278.309501232,-0.19631949643912,0.133056578608708,-1.47545877469505,0.140089243841178,0.388937048208001
"ENSG00000087250",1.30331144167227,0.352604235660151,1.30842673862259,0.269487182775969,0.787554804177174,NA
"ENSG00000087253",831.679372043548,-0.313794004445563,0.170749666868442,-1.83774299651977,0.0661002849003721,0.242511825294606
"ENSG00000087258",5.44681618689389,-0.944638805269976,1.12385762519528,-0.840532451880493,0.40060991410877,NA
"ENSG00000087263",690.299215867529,0.114863085828313,0.179516029189629,0.639848632720031,0.522271011733591,0.784121691835928
"ENSG00000087266",437.048022586953,-0.929443350619048,0.174147468598717,-5.33710514483984,9.44422781826268e-08,3.48860561725825e-06
"ENSG00000087269",850.208694715668,0.221592084605278,0.101849588513682,2.1756797237871,0.0295792173747837,0.140097518173058
"ENSG00000087274",7445.43710789052,0.174392703597327,0.0899360806828216,1.93907386527504,0.0524923445039343,0.207408441824181
"ENSG00000087299",129.970998774956,-0.171228307235593,0.292044518414426,-0.586308923602569,0.55766793539949,0.81036989084976
"ENSG00000087301",278.69260313129,0.378533678090436,0.232756289061354,1.6263091305372,0.103883910404351,0.325268104832313
"ENSG00000087302",1902.70668822558,0.0234202406329887,0.122020655946123,0.191936688517145,0.847791798412438,0.955902842252026
"ENSG00000087303",7475.60489625741,0.521158085223635,0.303636880352963,1.71638598255197,0.0860914204268989,0.287181949511404
"ENSG00000087338",326.211400733106,0.534023150982867,0.176989587732355,3.01725744336113,0.00255073083310884,0.022617575215125
"ENSG00000087365",4341.88609482324,0.0882359261387666,0.0816802124450861,1.08026073264792,0.28002609045195,0.581197086459474
"ENSG00000087448",1029.52932093845,1.0330040398325,0.14273387918247,7.23727292881823,4.57796310793505e-13,4.684679139843e-11
"ENSG00000087460",15327.7375941622,-0.0819439268000258,0.15706282565761,-0.521727063402387,0.601860378722559,0.838883775789395
"ENSG00000087470",1144.78505122277,0.235453282295603,0.0933178662994441,2.52313186780403,0.0116314774602023,0.0724933029361168
"ENSG00000087494",60.847880421415,0.695861025203672,0.527614997500913,1.31888029813343,0.187209133747927,0.462676620530736
"ENSG00000087495",4.11238788150828,0.335476264340323,1.07285935570846,0.31269360942357,0.754513451219674,NA
"ENSG00000087502",1134.66197532032,-0.0197499744674582,0.166554333568293,-0.118579769402158,0.905608293927861,0.973707595711387
"ENSG00000087510",9.46411150992197,0.958745216173731,0.717015482597522,1.33713321321947,0.18117915748735,NA
